sample_id,source_dataset,source_version,source_image_id,parent_image_id,group_id,split,capture_mode,asset_domain,annotation_type,native_labels,canonical_labels,annotation_status,mapping_version,license_id,quality_flags,sha256,output_image,normalized_annotation,normalized_annotation_sha256,target_annotation_count,segmentation_annotation_count,geometry_qc,test_locked,task,eligibility,geometry
cubit_train_sp1_274,CUBIT-InSeg,official_2026_release,SP1_274,SP1_274,cubit:train:sp1_274,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,ee3f62a25b492c47a2710fc9d03ec4daf918ffcc3fcec6cb13bb0f51c6f275a4,data/v1/images/cubit/cubit_train_sp1_274.jpg,data/v1/annotations/cubit/cubit_train_sp1_274.json,ff42c2f84ddcc213912c331f44f4a24099d95e491512b6a054c3f3a2fa88d190,5,5,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_277,CUBIT-InSeg,official_2026_release,SP1_277,SP1_277,cubit:train:sp1_277,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,e8a6f3fbc81d58006d9d5befb50f52a3670928ebbd499ce151e2de41b39fcce1,data/v1/images/cubit/cubit_train_sp1_277.jpg,data/v1/annotations/cubit/cubit_train_sp1_277.json,b6882d2b2b6a5ea84f322b1ea4f178106a7eaaf42695dd9ff58829c9c035f427,4,4,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_278,CUBIT-InSeg,official_2026_release,SP1_278,SP1_278,cubit:train:sp1_278,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,0cad7910039e0ce757981c98259327fab54d506aadcc5f1b4e34d88cf09ecf0e,data/v1/images/cubit/cubit_train_sp1_278.jpg,data/v1/annotations/cubit/cubit_train_sp1_278.json,f473602a63c1f3b318691b2abe83da2f32d84299982ce8c2fcfe316c575ea16f,4,4,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_279,CUBIT-InSeg,official_2026_release,SP1_279,SP1_279,cubit:train:sp1_279,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,2b8f1cae5d928478893f52038da80081e28eea220f86e4313bd82d8ac1809dda,data/v1/images/cubit/cubit_train_sp1_279.jpg,data/v1/annotations/cubit/cubit_train_sp1_279.json,a874da63f31ba1320fc7b6f27f722bfdc9a867915e48bb256a76aa015b904d33,4,4,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_281,CUBIT-InSeg,official_2026_release,SP1_281,SP1_281,cubit:train:sp1_281,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,03b212f6c93755b8f566c7663ef1792ce3a0e8be62684e816b5727ed63590fb4,data/v1/images/cubit/cubit_train_sp1_281.jpg,data/v1/annotations/cubit/cubit_train_sp1_281.json,340a6f91c6dcbd74d85e0dab2395f423d3fd35be87185529d547c05ba3822b64,5,5,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_282,CUBIT-InSeg,official_2026_release,SP1_282,SP1_282,cubit:train:sp1_282,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,679081480a57676d9bbd2112c184ad05107ba528538889eb9db98f27e9393bc0,data/v1/images/cubit/cubit_train_sp1_282.jpg,data/v1/annotations/cubit/cubit_train_sp1_282.json,fe5e4ee553679b8ded86e98d1c07ce9399251d275816b67b435b0a7022a42d25,5,5,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_283,CUBIT-InSeg,official_2026_release,SP1_283,SP1_283,cubit:train:sp1_283,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,9435a7b565c0a4894de0a2b8f2f975f5e004798fa5954cb525b660d4a901b0e3,data/v1/images/cubit/cubit_train_sp1_283.jpg,data/v1/annotations/cubit/cubit_train_sp1_283.json,864251edd3c50e06f1ce247207a2caf7f01013d323430f437f4313697c87e45d,4,4,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_284,CUBIT-InSeg,official_2026_release,SP1_284,SP1_284,cubit:train:sp1_284,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,e02c30b5c57336082699a55b652e757c239ea578a3e8d55bb2b924c6abb13c6f,data/v1/images/cubit/cubit_train_sp1_284.jpg,data/v1/annotations/cubit/cubit_train_sp1_284.json,8294e2ad19bd41adee07ea368d4a9d0dc4bae00907f63141ee7a8f4bd2afcb3e,4,4,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_285,CUBIT-InSeg,official_2026_release,SP1_285,SP1_285,cubit:train:sp1_285,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,5b541c87515b25b3a5643c2bd6311f9cb766d60d06f7a35c410639d843d85a2d,data/v1/images/cubit/cubit_train_sp1_285.jpg,data/v1/annotations/cubit/cubit_train_sp1_285.json,82613157c6d058275f3f93d9651948fe3ce0220dc162a4e810ba1cc8de601e9e,4,4,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_286,CUBIT-InSeg,official_2026_release,SP1_286,SP1_286,cubit:train:sp1_286,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,df563dbf05dda77606878afee228166aec8867e56c2993f22c255af2f30b47af,data/v1/images/cubit/cubit_train_sp1_286.jpg,data/v1/annotations/cubit/cubit_train_sp1_286.json,d089d7c2c85d1f8dc6992061e11e268008f9db23490d802898280580bb577447,5,5,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_287,CUBIT-InSeg,official_2026_release,SP1_287,SP1_287,cubit:train:sp1_287,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,84572122fd582f14b0f7ca7638f6ae029f0b1ab8f02ab532ffc4dcc7e0179d51,data/v1/images/cubit/cubit_train_sp1_287.jpg,data/v1/annotations/cubit/cubit_train_sp1_287.json,1ce9a57dd6a352dc035174884c36463905b02b4ae953b2b3035a3cb574d23f3b,5,5,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_290,CUBIT-InSeg,official_2026_release,SP1_290,SP1_290,cubit:train:sp1_290,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,cfe8d15f35b82946714ae414d5b68011aae509afc55a3f1ee7830cf1825684d4,data/v1/images/cubit/cubit_train_sp1_290.jpg,data/v1/annotations/cubit/cubit_train_sp1_290.json,a956a27a4eb9a08597bf5fce8c2ed7e0d60d38ac76026a7e71798c507971e122,4,4,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_291,CUBIT-InSeg,official_2026_release,SP1_291,SP1_291,cubit:train:sp1_291,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,671de1640d1ef77005a787fb4542a1711eee89aada5056613ef0d2a693864270,data/v1/images/cubit/cubit_train_sp1_291.jpg,data/v1/annotations/cubit/cubit_train_sp1_291.json,755b3b433bf7c2435956e5dff32edb61cc2910d9dab6ddd7c1c3121f806cfc38,4,4,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_297,CUBIT-InSeg,official_2026_release,SP1_297,SP1_297,cubit:train:sp1_297,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,e8eb489e29165c85926dcf7dc9f96d0b8c6117acd1ba13f78554b1ceb26363f6,data/v1/images/cubit/cubit_train_sp1_297.jpg,data/v1/annotations/cubit/cubit_train_sp1_297.json,f42806b893384f49a16192c5be056ecccd5b9521c10c578ca5ab4471914b6026,4,4,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_303,CUBIT-InSeg,official_2026_release,SP1_303,SP1_303,cubit:train:sp1_303,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,9f1abc1ecd88147098826426159d55bcc81d489d573f12cf6ec6ce98d5c4486e,data/v1/images/cubit/cubit_train_sp1_303.jpg,data/v1/annotations/cubit/cubit_train_sp1_303.json,3abd84f0a63e67ad19ed35e9f21d5a3eb3ff75b3cf16e8cb429f65dd6dab4095,2,2,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_304,CUBIT-InSeg,official_2026_release,SP1_304,SP1_304,cubit:train:sp1_304,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,9349d8ddd9bd939c8448f17ae5a3f5ca9c56cebf767c696d0b240010408939dc,data/v1/images/cubit/cubit_train_sp1_304.jpg,data/v1/annotations/cubit/cubit_train_sp1_304.json,f8e6a274e803dff0949cc9ca8a3cc578c811bdc252eb4b9e77208a58e27d0adb,3,3,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_305,CUBIT-InSeg,official_2026_release,SP1_305,SP1_305,cubit:train:sp1_305,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,ae1a0f5bea453da75f6caab0461378d3f6e3417b61bd468c1ee2d6d08a64533b,data/v1/images/cubit/cubit_train_sp1_305.jpg,data/v1/annotations/cubit/cubit_train_sp1_305.json,18815ee5a9f73ba482c7559a2ad2c44ce8d2de035a22b21e19ebb92386410a94,5,5,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_306,CUBIT-InSeg,official_2026_release,SP1_306,SP1_306,cubit:train:sp1_306,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,9e69f25eced901eda005d9a50005f1df206ae7a8ed2a702f7d178d8c81f5a433,data/v1/images/cubit/cubit_train_sp1_306.jpg,data/v1/annotations/cubit/cubit_train_sp1_306.json,cc725dff794953d0d475c65ab4e22943b9b1b929d341ffa89081c4183ff4caba,5,5,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_310,CUBIT-InSeg,official_2026_release,SP1_310,SP1_310,cubit:train:sp1_310,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,5c1a332bd3758efcaf7008fda747bbc43113738b3492fa62580e95f64b9b372a,data/v1/images/cubit/cubit_train_sp1_310.jpg,data/v1/annotations/cubit/cubit_train_sp1_310.json,9e32028a897624f0451ce92be6f28aa88cef99a10864f3c7a332d3e2ad73cc03,2,2,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_313,CUBIT-InSeg,official_2026_release,SP1_313,SP1_313,cubit:train:sp1_313,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,2e64066ee8cb52dd5b96b5011638a99a0b8426fac374d98736de3a5e1cc6b30a,data/v1/images/cubit/cubit_train_sp1_313.jpg,data/v1/annotations/cubit/cubit_train_sp1_313.json,77f7d7b514d622d5a7c33da459d2b62b4c95880c8d684f1a9d6aedcecb8bb047,4,4,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_314,CUBIT-InSeg,official_2026_release,SP1_314,SP1_314,cubit:train:sp1_314,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,ef8c0ad755b1d106b3a1a83653042a149ac0d00fd3a5bdbe1d6fcbc637f3e5b8,data/v1/images/cubit/cubit_train_sp1_314.jpg,data/v1/annotations/cubit/cubit_train_sp1_314.json,1d76035b18f16d42ac493ff003bb26a4072eae2e1dffd0385a20375ef566dd19,4,4,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_315,CUBIT-InSeg,official_2026_release,SP1_315,SP1_315,cubit:train:sp1_315,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,e8d8b93a9cf07c65b9e9d202a5cac4a9d7c2a07b8e0c18cbd8af9b8a30951104,data/v1/images/cubit/cubit_train_sp1_315.jpg,data/v1/annotations/cubit/cubit_train_sp1_315.json,4849597aeac07e087d86271fa39d393368d3499b11fb4903eb4e2b93bc6bc74a,1,1,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_316,CUBIT-InSeg,official_2026_release,SP1_316,SP1_316,cubit:train:sp1_316,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,3cd8241d67d6104644e8f1cfb791e4c793b3f57bbeaf419b5705002b0e79cb51,data/v1/images/cubit/cubit_train_sp1_316.jpg,data/v1/annotations/cubit/cubit_train_sp1_316.json,304e09059e19eb7440625fa2347332da4b4f243a1a1ca4d4571036d369c4094d,2,2,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_317,CUBIT-InSeg,official_2026_release,SP1_317,SP1_317,cubit:train:sp1_317,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,11271342b1f7c084ef436aec4740bcdf3f644b51255c713d9d21a791b4d178e6,data/v1/images/cubit/cubit_train_sp1_317.jpg,data/v1/annotations/cubit/cubit_train_sp1_317.json,0f3c0d37ac7f035fd363829ce8e92993321b5ef328d365981ebb4eab5e9ee7c9,4,4,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_322,CUBIT-InSeg,official_2026_release,SP1_322,SP1_322,cubit:train:sp1_322,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,af7cf77fe41dab7fbcf38c47bbe31e1b275506d83932742f38ef45968a3eb617,data/v1/images/cubit/cubit_train_sp1_322.jpg,data/v1/annotations/cubit/cubit_train_sp1_322.json,d10cb9262c5054b80cee0e9720985ded57d87680c16c06cb933a2580710bbb24,2,2,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_325,CUBIT-InSeg,official_2026_release,SP1_325,SP1_325,cubit:train:sp1_325,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,a31bdce9de887f92d09a134ab55eb21f17bbb681f982832fa04d10e416db989c,data/v1/images/cubit/cubit_train_sp1_325.jpg,data/v1/annotations/cubit/cubit_train_sp1_325.json,437f7991de92962743ac8c47f034885026d370c184655a7f2d8ffedb67a746b6,4,4,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_326,CUBIT-InSeg,official_2026_release,SP1_326,SP1_326,cubit:train:sp1_326,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,f483f1a336c580fb34b1414ac2b2cbad4e13caa48e6226c94ff212d3fea9624b,data/v1/images/cubit/cubit_train_sp1_326.jpg,data/v1/annotations/cubit/cubit_train_sp1_326.json,2ecd71f3e902750deddc17bcbea60416afd15bcd8a9fe8a72aa243503d592d62,4,4,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_338,CUBIT-InSeg,official_2026_release,SP1_338,SP1_338,cubit:train:sp1_338,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,bf2bde9990bfc0a2ca081025dc8a4a57bf4d4591216f864b25a2c675be4f7657,data/v1/images/cubit/cubit_train_sp1_338.jpg,data/v1/annotations/cubit/cubit_train_sp1_338.json,978ae62d6bd524f988a486eb5fa31a101e8154bd5f8f638ef132e4ccaf0f7c9f,3,3,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_339,CUBIT-InSeg,official_2026_release,SP1_339,SP1_339,cubit:train:sp1_339,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,7032b8e835302aa8d6e1d7e026d33c8a412a3c9fd2a1aff361b9c579a3817efe,data/v1/images/cubit/cubit_train_sp1_339.jpg,data/v1/annotations/cubit/cubit_train_sp1_339.json,7af95f653f1c3fab7cf1279ad958096b9343bcce45591c44dbb3f1cec9bfadf9,3,3,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_341,CUBIT-InSeg,official_2026_release,SP1_341,SP1_341,cubit:train:sp1_341,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,6d83b274ab5b76b9d0ff752af5ecf4c28a5fe91676fe9d6a0df5bb383811a07d,data/v1/images/cubit/cubit_train_sp1_341.jpg,data/v1/annotations/cubit/cubit_train_sp1_341.json,7cb4f93a229363494ecc2098be94a10b13d4b4c2f659560a5d17550ccc08b1f3,3,3,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_342,CUBIT-InSeg,official_2026_release,SP1_342,SP1_342,cubit:train:sp1_342,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,6af6a495089134b5de8cf11c8c3e8deba7bd127115d129de6f67bd59987feaff,data/v1/images/cubit/cubit_train_sp1_342.jpg,data/v1/annotations/cubit/cubit_train_sp1_342.json,997134aea9100273fe5528fdf90c4abfffa73665744b1f784476e5b017efc62f,3,3,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_343,CUBIT-InSeg,official_2026_release,SP1_343,SP1_343,cubit:train:sp1_343,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,40dafc52d8959e52251d59ae59c7d3d45fbca08b5aef98f82ad49ff4a449ad9d,data/v1/images/cubit/cubit_train_sp1_343.jpg,data/v1/annotations/cubit/cubit_train_sp1_343.json,9465f3c22f826f3df2b387015694bc444c1c1b0f3af03721b93198a3fe120425,3,3,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_344,CUBIT-InSeg,official_2026_release,SP1_344,SP1_344,cubit:train:sp1_344,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,d5e35d77d1a54b95d07cba24ab909fbd7c35cf56b036010b38b67eacf3524edf,data/v1/images/cubit/cubit_train_sp1_344.jpg,data/v1/annotations/cubit/cubit_train_sp1_344.json,6bc855a3ec1afcd0f2b8344bd604a73dabd114427c1b415c6e5c9f6325ee8082,3,3,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_345,CUBIT-InSeg,official_2026_release,SP1_345,SP1_345,cubit:train:sp1_345,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,93377635260c3e1b726466470d5f4c786160c583abe9225ece538677b7f04741,data/v1/images/cubit/cubit_train_sp1_345.jpg,data/v1/annotations/cubit/cubit_train_sp1_345.json,0af7744a3499a7a2b1539568c719766f23a0f7f76f5dee80688e05ef4b6d32e0,3,3,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_346,CUBIT-InSeg,official_2026_release,SP1_346,SP1_346,cubit:train:sp1_346,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,5e4dade2be2ad04b109a16711b630c4f1aa117640c9dcd8d97ba7d6cb9d5eb4c,data/v1/images/cubit/cubit_train_sp1_346.jpg,data/v1/annotations/cubit/cubit_train_sp1_346.json,a2dbe24d04c6bf4c0815bb2a243910d3911c1c608d450e48a6596064527ad4f0,3,3,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_347,CUBIT-InSeg,official_2026_release,SP1_347,SP1_347,cubit:train:sp1_347,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,cbacb14609e08a9e40fde3e10b291f98d1f8801b07ae81ebe33f36ee2224d043,data/v1/images/cubit/cubit_train_sp1_347.jpg,data/v1/annotations/cubit/cubit_train_sp1_347.json,eef5eebc810947a6105d5fa353b9b093b1a9057491915de9e69e2685f0fb7832,3,3,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_349,CUBIT-InSeg,official_2026_release,SP1_349,SP1_349,cubit:train:sp1_349,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,e4c940e5486bd7b1abf7b784d09d508f999011ad7f641bd29e32a6c2ded7cd05,data/v1/images/cubit/cubit_train_sp1_349.jpg,data/v1/annotations/cubit/cubit_train_sp1_349.json,2d45c769dfc9e618e207ee5f92a67d40515ae6514fe1521d290b8c39ad9c14a6,3,3,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_sp1_350,CUBIT-InSeg,official_2026_release,SP1_350,SP1_350,cubit:train:sp1_350,train,uav_rgb,building_facade,instance_polygon,spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,4171e7b5969ea7a3add6c541a18fd8ce6ba0ec8528b74cd051959f94ef6596bc,data/v1/images/cubit/cubit_train_sp1_350.jpg,data/v1/annotations/cubit/cubit_train_sp1_350.json,ef348d1e9ca83a2ff102e00a165430c130c9c833017c290b43c14931c6b3ed62,2,2,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
