sample_id,source_dataset,source_version,source_path,source_image_id,parent_image_id,group_id,split,capture_mode,asset_domain,annotation_type,native_labels,canonical_labels,annotation_status,mapping_version,license_id,quality_flags,selection_reason,sha256,locator_type,image_locator,annotation_locator,parquet_row_index,output_image,output_annotation
dacl_0030,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_1792.jpg,dacl10k_v2_train_1792,DACL10K:dacl10k_v2_train_1792,DACL10K:dacl10k_v2_train_1792,train,unknown,bridges (transfer stress source),multi-label polygons,ACrack|Hollowareas|Rust|Spalling,crack|rust_staining|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Spalling,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_1792.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_1792.json,,data/feasibility_v0/images/dacl/dacl_0030.jpg,data/feasibility_v0/annotations/dacl/dacl_0030.json
dacl_0031,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_3376.jpg,dacl10k_v2_train_3376,DACL10K:dacl10k_v2_train_3376,DACL10K:dacl10k_v2_train_3376,train,unknown,bridges (transfer stress source),multi-label polygons,Hollowareas|Spalling|Weathering,spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Spalling,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_3376.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_3376.json,,data/feasibility_v0/images/dacl/dacl_0031.jpg,data/feasibility_v0/annotations/dacl/dacl_0031.json
dacl_0032,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_1879.jpg,dacl10k_v2_train_1879,DACL10K:dacl10k_v2_train_1879,DACL10K:dacl10k_v2_train_1879,train,unknown,bridges (transfer stress source),multi-label polygons,Restformwork|Rust|Spalling|WConccor|Weathering,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Spalling,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_1879.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_1879.json,,data/feasibility_v0/images/dacl/dacl_0032.jpg,data/feasibility_v0/annotations/dacl/dacl_0032.json
dacl_0033,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0894.jpg,dacl10k_v2_train_0894,DACL10K:dacl10k_v2_train_0894,DACL10K:dacl10k_v2_train_0894,train,unknown,bridges (transfer stress source),multi-label polygons,Bearing|Cavity|Drainage|Graffiti|Spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Spalling,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0894.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_0894.json,,data/feasibility_v0/images/dacl/dacl_0033.jpg,data/feasibility_v0/annotations/dacl/dacl_0033.json
dacl_0034,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0972.jpg,dacl10k_v2_train_0972,DACL10K:dacl10k_v2_train_0972,DACL10K:dacl10k_v2_train_0972,train,unknown,bridges (transfer stress source),multi-label polygons,Cavity|Drainage|Spalling|Weathering|Wetspot,spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Spalling,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0972.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_0972.json,,data/feasibility_v0/images/dacl/dacl_0034.jpg,data/feasibility_v0/annotations/dacl/dacl_0034.json
dacl_0035,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_1756.jpg,dacl10k_v2_train_1756,DACL10K:dacl10k_v2_train_1756,DACL10K:dacl10k_v2_train_1756,train,unknown,bridges (transfer stress source),multi-label polygons,Cavity|Crack|Hollowareas|JTape|Spalling,crack|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Spalling,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_1756.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_1756.json,,data/feasibility_v0/images/dacl/dacl_0035.jpg,data/feasibility_v0/annotations/dacl/dacl_0035.json
dacl_0036,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_2154.jpg,dacl10k_v2_train_2154,DACL10K:dacl10k_v2_train_2154,DACL10K:dacl10k_v2_train_2154,train,unknown,bridges (transfer stress source),multi-label polygons,Crack|Graffiti|Spalling,crack|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Spalling,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_2154.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_2154.json,,data/feasibility_v0/images/dacl/dacl_0036.jpg,data/feasibility_v0/annotations/dacl/dacl_0036.json
dacl_0037,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_6431.jpg,dacl10k_v2_train_6431,DACL10K:dacl10k_v2_train_6431,DACL10K:dacl10k_v2_train_6431,train,unknown,bridges (transfer stress source),multi-label polygons,Drainage|Rust|Spalling|Weathering|Wetspot,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Spalling,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_6431.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_6431.json,,data/feasibility_v0/images/dacl/dacl_0037.jpg,data/feasibility_v0/annotations/dacl/dacl_0037.json
dacl_0038,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_2105.jpg,dacl10k_v2_train_2105,DACL10K:dacl10k_v2_train_2105,DACL10K:dacl10k_v2_train_2105,train,unknown,bridges (transfer stress source),multi-label polygons,ACrack|Crack|Wetspot,crack,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:ACrack,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_2105.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_2105.json,,data/feasibility_v0/images/dacl/dacl_0038.jpg,data/feasibility_v0/annotations/dacl/dacl_0038.json
dacl_0039,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_3104.jpg,dacl10k_v2_train_3104,DACL10K:dacl10k_v2_train_3104,DACL10K:dacl10k_v2_train_3104,train,unknown,bridges (transfer stress source),multi-label polygons,ACrack|Weathering|Wetspot,crack,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:ACrack,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_3104.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_3104.json,,data/feasibility_v0/images/dacl/dacl_0039.jpg,data/feasibility_v0/annotations/dacl/dacl_0039.json
dacl_0040,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_1701.jpg,dacl10k_v2_train_1701,DACL10K:dacl10k_v2_train_1701,DACL10K:dacl10k_v2_train_1701,train,unknown,bridges (transfer stress source),multi-label polygons,ACrack|Graffiti|Rust,crack|rust_staining,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:ACrack,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_1701.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_1701.json,,data/feasibility_v0/images/dacl/dacl_0040.jpg,data/feasibility_v0/annotations/dacl/dacl_0040.json
dacl_0041,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_1766.jpg,dacl10k_v2_train_1766,DACL10K:dacl10k_v2_train_1766,DACL10K:dacl10k_v2_train_1766,train,unknown,bridges (transfer stress source),multi-label polygons,ACrack|PEquipment|Rust|Spalling|Weathering,crack|rust_staining|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:ACrack,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_1766.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_1766.json,,data/feasibility_v0/images/dacl/dacl_0041.jpg,data/feasibility_v0/annotations/dacl/dacl_0041.json
dacl_0042,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0173.jpg,dacl10k_v2_train_0173,DACL10K:dacl10k_v2_train_0173,DACL10K:dacl10k_v2_train_0173,train,unknown,bridges (transfer stress source),multi-label polygons,ACrack|Cavity,crack,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:ACrack,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0173.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_0173.json,,data/feasibility_v0/images/dacl/dacl_0042.jpg,data/feasibility_v0/annotations/dacl/dacl_0042.json
dacl_0043,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_5031.jpg,dacl10k_v2_train_5031,DACL10K:dacl10k_v2_train_5031,DACL10K:dacl10k_v2_train_5031,train,unknown,bridges (transfer stress source),multi-label polygons,Crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Crack,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_5031.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_5031.json,,data/feasibility_v0/images/dacl/dacl_0043.jpg,data/feasibility_v0/annotations/dacl/dacl_0043.json
dacl_0044,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_4393.jpg,dacl10k_v2_train_4393,DACL10K:dacl10k_v2_train_4393,DACL10K:dacl10k_v2_train_4393,train,unknown,bridges (transfer stress source),multi-label polygons,Crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Crack,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_4393.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_4393.json,,data/feasibility_v0/images/dacl/dacl_0044.jpg,data/feasibility_v0/annotations/dacl/dacl_0044.json
dacl_0045,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_6545.jpg,dacl10k_v2_train_6545,DACL10K:dacl10k_v2_train_6545,DACL10K:dacl10k_v2_train_6545,train,unknown,bridges (transfer stress source),multi-label polygons,Crack|JTape|Spalling,crack|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Crack,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_6545.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_6545.json,,data/feasibility_v0/images/dacl/dacl_0045.jpg,data/feasibility_v0/annotations/dacl/dacl_0045.json
dacl_0046,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_2299.jpg,dacl10k_v2_train_2299,DACL10K:dacl10k_v2_train_2299,DACL10K:dacl10k_v2_train_2299,train,unknown,bridges (transfer stress source),multi-label polygons,Cavity|Crack|Restformwork|Rust|Spalling,crack|rust_staining|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Crack,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_2299.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_2299.json,,data/feasibility_v0/images/dacl/dacl_0046.jpg,data/feasibility_v0/annotations/dacl/dacl_0046.json
dacl_0047,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0477.jpg,dacl10k_v2_train_0477,DACL10K:dacl10k_v2_train_0477,DACL10K:dacl10k_v2_train_0477,train,unknown,bridges (transfer stress source),multi-label polygons,Crack|Efflorescence|Hollowareas|Spalling,crack|efflorescence_leaching|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Crack,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0477.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_0477.json,,data/feasibility_v0/images/dacl/dacl_0047.jpg,data/feasibility_v0/annotations/dacl/dacl_0047.json
dacl_0048,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_4377.jpg,dacl10k_v2_train_4377,DACL10K:dacl10k_v2_train_4377,DACL10K:dacl10k_v2_train_4377,train,unknown,bridges (transfer stress source),multi-label polygons,Crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Crack,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_4377.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_4377.json,,data/feasibility_v0/images/dacl/dacl_0048.jpg,data/feasibility_v0/annotations/dacl/dacl_0048.json
dacl_0049,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_2163.jpg,dacl10k_v2_train_2163,DACL10K:dacl10k_v2_train_2163,DACL10K:dacl10k_v2_train_2163,train,unknown,bridges (transfer stress source),multi-label polygons,Crack|Graffiti|Spalling,crack|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Crack,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_2163.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_2163.json,,data/feasibility_v0/images/dacl/dacl_0049.jpg,data/feasibility_v0/annotations/dacl/dacl_0049.json
dacl_0050,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_4403.jpg,dacl10k_v2_train_4403,DACL10K:dacl10k_v2_train_4403,DACL10K:dacl10k_v2_train_4403,train,unknown,bridges (transfer stress source),multi-label polygons,Bearing|Crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Crack,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_4403.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_4403.json,,data/feasibility_v0/images/dacl/dacl_0050.jpg,data/feasibility_v0/annotations/dacl/dacl_0050.json
dacl_0051,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_4179.jpg,dacl10k_v2_train_4179,DACL10K:dacl10k_v2_train_4179,DACL10K:dacl10k_v2_train_4179,train,unknown,bridges (transfer stress source),multi-label polygons,Crack|Spalling,crack|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Crack,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_4179.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_4179.json,,data/feasibility_v0/images/dacl/dacl_0051.jpg,data/feasibility_v0/annotations/dacl/dacl_0051.json
dacl_0052,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_2274.jpg,dacl10k_v2_train_2274,DACL10K:dacl10k_v2_train_2274,DACL10K:dacl10k_v2_train_2274,train,unknown,bridges (transfer stress source),multi-label polygons,Cavity|Crack|Weathering,crack,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Crack,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_2274.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_2274.json,,data/feasibility_v0/images/dacl/dacl_0052.jpg,data/feasibility_v0/annotations/dacl/dacl_0052.json
dacl_0053,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_3476.jpg,dacl10k_v2_train_3476,DACL10K:dacl10k_v2_train_3476,DACL10K:dacl10k_v2_train_3476,train,unknown,bridges (transfer stress source),multi-label polygons,Crack|Efflorescence|PEquipment,crack|efflorescence_leaching,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Crack,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_3476.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_3476.json,,data/feasibility_v0/images/dacl/dacl_0053.jpg,data/feasibility_v0/annotations/dacl/dacl_0053.json
dacl_0054,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_2343.jpg,dacl10k_v2_train_2343,DACL10K:dacl10k_v2_train_2343,DACL10K:dacl10k_v2_train_2343,train,unknown,bridges (transfer stress source),multi-label polygons,Crack|JTape|Spalling|Weathering,crack|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Crack,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_2343.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_2343.json,,data/feasibility_v0/images/dacl/dacl_0054.jpg,data/feasibility_v0/annotations/dacl/dacl_0054.json
dacl_0055,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0255.jpg,dacl10k_v2_train_0255,DACL10K:dacl10k_v2_train_0255,DACL10K:dacl10k_v2_train_0255,train,unknown,bridges (transfer stress source),multi-label polygons,Crack|Drainage|Efflorescence|JTape|PEquipment|Rust|Spalling|Weathering,crack|efflorescence_leaching|rust_staining|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Crack,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0255.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_0255.json,,data/feasibility_v0/images/dacl/dacl_0055.jpg,data/feasibility_v0/annotations/dacl/dacl_0055.json
dacl_0056,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_2822.jpg,dacl10k_v2_train_2822,DACL10K:dacl10k_v2_train_2822,DACL10K:dacl10k_v2_train_2822,train,unknown,bridges (transfer stress source),multi-label polygons,Crack|Rust,crack|rust_staining,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Crack,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_2822.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_2822.json,,data/feasibility_v0/images/dacl/dacl_0056.jpg,data/feasibility_v0/annotations/dacl/dacl_0056.json
dacl_0057,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_5369.jpg,dacl10k_v2_train_5369,DACL10K:dacl10k_v2_train_5369,DACL10K:dacl10k_v2_train_5369,train,unknown,bridges (transfer stress source),multi-label polygons,Crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Crack,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_5369.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_5369.json,,data/feasibility_v0/images/dacl/dacl_0057.jpg,data/feasibility_v0/annotations/dacl/dacl_0057.json
dacl_0058,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_6690.jpg,dacl10k_v2_train_6690,DACL10K:dacl10k_v2_train_6690,DACL10K:dacl10k_v2_train_6690,train,unknown,bridges (transfer stress source),multi-label polygons,Crack|JTape|PEquipment|Spalling|Weathering,crack|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Crack,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_6690.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_6690.json,,data/feasibility_v0/images/dacl/dacl_0058.jpg,data/feasibility_v0/annotations/dacl/dacl_0058.json
dacl_0059,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_1720.jpg,dacl10k_v2_train_1720,DACL10K:dacl10k_v2_train_1720,DACL10K:dacl10k_v2_train_1720,train,unknown,bridges (transfer stress source),multi-label polygons,Crack|Drainage|Hollowareas|Rust|Spalling|Weathering,crack|rust_staining|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Crack,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_1720.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_1720.json,,data/feasibility_v0/images/dacl/dacl_0059.jpg,data/feasibility_v0/annotations/dacl/dacl_0059.json
dacl_0060,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_4082.jpg,dacl10k_v2_train_4082,DACL10K:dacl10k_v2_train_4082,DACL10K:dacl10k_v2_train_4082,train,unknown,bridges (transfer stress source),multi-label polygons,Crack|Spalling|Weathering,crack|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Crack,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_4082.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_4082.json,,data/feasibility_v0/images/dacl/dacl_0060.jpg,data/feasibility_v0/annotations/dacl/dacl_0060.json
